REPORTER_STATE,BUYER_STATE,DRUG_NAME,YEAR,sum(DOSAGE_UNIT)
FL,OK,HYDROCODONE,2015,2440.0
OK,OK,HYDROCODONE,2019,44960750.0
WI,OK,HYDROCODONE,2016,800.0
NY,OK,HYDROCODONE,2016,169800.0
MS,OK,HYDROCODONE,2017,776000.0
GA,TX,HYDROCODONE,2008,463300.0
AR,TX,HYDROCODONE,2006,57704480.0
AL,TX,HYDROCODONE,2013,5353900.0
AR,TX,HYDROCODONE,2012,85760660.0
PA,TX,HYDROCODONE,2012,504924.0
NJ,TX,HYDROCODONE,2011,3005800.0
GA,TX,HYDROCODONE,2013,1556550.0
AZ,TX,OXYCODONE,2009,394020.0
NY,TX,OXYCODONE,2012,81200.0
TN,TX,HYDROCODONE,2009,30681900.0
MI,TX,OXYCODONE,2013,105000.0
AZ,TX,HYDROCODONE,2012,10996165.0
PA,TX,HYDROCODONE,2009,6054560.0
MO,MN,HYDROCODONE,2015,400.0
CA,MN,HYDROCODONE,2019,300.0
MA,MA,OXYCODONE,2017,72136400.0
PA,MA,HYDROCODONE,2017,18800.0
TN,MA,OXYCODONE,2017,20300.0
NY,MA,HYDROCODONE,2017,259120.0
MA,MA,OXYCODONE,2016,83032380.0
MO,MA,OXYCODONE,2017,700.0
OH,MA,OXYCODONE,2017,1820.0
OK,MA,HYDROCODONE,2017,1000.0
NH,MA,HYDROCODONE,2015,622770.0
KS,MA,HYDROCODONE,2019,7600.0
IL,IN,HYDROCODONE,2017,93580650.0
AR,IN,HYDROCODONE,2018,6137180.0
KY,IN,HYDROCODONE,2016,9133770.0
TN,IN,HYDROCODONE,2015,73780.0
MS,IN,HYDROCODONE,2019,4400.0
IL,IN,HYDROCODONE,2018,80555000.0
MO,SD,OXYCODONE,2007,27100.0
IA,SD,HYDROCODONE,2006,260300.0
CA,OK,HYDROCODONE,2011,254375.0
MN,SD,HYDROCODONE,2014,1808690.0
FL,SD,HYDROCODONE,2012,53100.0
IL,SD,HYDROCODONE,2014,1300.0
KY,OK,OXYCODONE,2009,30200.0
FL,SD,HYDROCODONE,2013,37500.0
NE,SD,HYDROCODONE,2013,4720020.0
ND,SD,OXYCODONE,2006,60900.0
MO,OK,OXYCODONE,2008,1834960.0
ND,SD,OXYCODONE,2012,187420.0
NY,OK,HYDROCODONE,2006,364330.0
SC,OK,HYDROCODONE,2014,1300.0
AR,OK,HYDROCODONE,2013,34439230.0
MA,OK,HYDROCODONE,2006,5200.0
WI,SD,HYDROCODONE,2014,4227900.0
MO,OK,HYDROCODONE,2007,5338000.0
IL,SD,OXYCODONE,2008,112400.0
CT,SD,HYDROCODONE,2006,26100.0
AZ,OK,HYDROCODONE,2007,23175.0
OH,SD,HYDROCODONE,2007,244600.0
GA,OK,HYDROCODONE,2006,200.0
LA,OK,HYDROCODONE,2014,12341630.0
MO,OK,OXYCODONE,2011,2154500.0
CA,OK,OXYCODONE,2013,223850.0
TX,OK,OXYCODONE,2006,4568281.300003052
IN,SD,HYDROCODONE,2014,1416700.0
NY,SD,HYDROCODONE,2013,62900.0
IN,SD,HYDROCODONE,2006,661800.0
NY,SD,HYDROCODONE,2007,3100.0
SC,SD,HYDROCODONE,2014,300.0
AR,OK,HYDROCODONE,2014,32027400.0
WI,SD,HYDROCODONE,2006,2061980.0
WI,SD,OXYCODONE,2007,721100.0
AR,SD,OXYCODONE,2011,481700.0
WI,OK,HYDROCODONE,2019,100.0
AR,OH,HYDROCODONE,2015,17844900.0
MI,OH,HYDROCODONE,2019,2362500.0
IN,OH,OXYCODONE,2015,2300.0
IN,OH,HYDROCODONE,2015,7800.0
OK,OH,HYDROCODONE,2015,33050.0
AR,OH,HYDROCODONE,2016,16347900.0
TN,OH,HYDROCODONE,2016,394200.0
AZ,OH,HYDROCODONE,2017,44900.0
MI,WA,HYDROCODONE,2019,31600.0
MN,WA,OXYCODONE,2015,5806900.0
TN,WA,OXYCODONE,2016,2068450.0
IN,WA,OXYCODONE,2016,1600.0
MO,WA,HYDROCODONE,2016,356000.0
KS,WA,OXYCODONE,2016,2400.0
MI,WA,HYDROCODONE,2017,173400.0
NY,WA,HYDROCODONE,2018,66000.0
CA,WA,HYDROCODONE,2019,195756.0
IN,WA,OXYCODONE,2019,1300.0
MO,WA,OXYCODONE,2015,80100.0
GA,PA,HYDROCODONE,2019,500.0
IN,PR,HYDROCODONE,2006,12200.0
PR,PR,HYDROCODONE,2012,1358180.0
TX,PR,HYDROCODONE,2006,1000.0
PA,PR,HYDROCODONE,2011,200.0
WI,KS,HYDROCODONE,2019,2700.0
MO,KS,HYDROCODONE,2018,35725680.0
TN,KS,OXYCODONE,2017,44600.0
TN,KS,HYDROCODONE,2016,78700.0
MN,KS,HYDROCODONE,2017,229600.0
NE,KS,HYDROCODONE,2015,2373400.0
SC,KS,HYDROCODONE,2017,18500.0
MI,KS,HYDROCODONE,2016,38000.0
SC,MA,OXYCODONE,2015,100.0
FL,TX,OXYCODONE,2019,15610.0
GA,OH,OXYCODONE,2019,1500.0
AZ,LA,HYDROCODONE,2006,5570.0
AZ,LA,OXYCODONE,2014,10000.0
PA,LA,HYDROCODONE,2010,1470.0
IL,LA,HYDROCODONE,2011,21670.0
AZ,MT,HYDROCODONE,2011,1032700.0
FL,OH,HYDROCODONE,2017,6600.0
MO,OH,HYDROCODONE,2017,30160.0
CO,MT,OXYCODONE,2010,2087460.0
OH,MT,HYDROCODONE,2010,635180.0
CA,MT,OXYCODONE,2010,981400.0
FL,MT,HYDROCODONE,2009,98900.0
MN,MT,HYDROCODONE,2013,77500.0
OR,MT,OXYCODONE,2014,315800.0
CA,MT,OXYCODONE,2007,361700.0
OH,MT,HYDROCODONE,2008,723100.0
ND,MT,HYDROCODONE,2011,490500.0
TN,MT,HYDROCODONE,2013,604800.0
PA,OH,OXYCODONE,2018,27825800.0
GA,OH,HYDROCODONE,2017,3500.0
MI,OH,OXYCODONE,2018,2256300.0
KS,OH,OXYCODONE,2018,1800.0
NE,NE,OXYCODONE,2016,5360200.0
ND,WA,HYDROCODONE,2017,5200.0
MO,NE,OXYCODONE,2018,6607720.0
KS,NE,HYDROCODONE,2017,16000.0
IL,NE,OXYCODONE,2017,88900.0
NY,NE,OXYCODONE,2016,3100.0
OH,NE,OXYCODONE,2016,13900.0
MS,NE,HYDROCODONE,2017,37420.0
TX,NE,HYDROCODONE,2017,10200.0
AR,OH,HYDROCODONE,2018,3576800.0
AR,OR,HYDROCODONE,2016,8492900.0
OH,OR,OXYCODONE,2015,2162700.0
MI,OR,OXYCODONE,2015,130700.0
MS,OR,OXYCODONE,2016,672300.0
IL,GA,HYDROCODONE,2007,9802086.0
NY,GA,HYDROCODONE,2011,146630.0
TN,GA,OXYCODONE,2010,777800.0
OH,GA,OXYCODONE,2008,924650.0
IA,AR,HYDROCODONE,2016,100.0
IL,GA,HYDROCODONE,2010,206227.0
NY,GA,HYDROCODONE,2008,74900.0
NY,GA,HYDROCODONE,2012,167530.0
CA,AZ,OXYCODONE,2012,51069330.0
CA,AZ,HYDROCODONE,2014,46932915.0
OH,AZ,HYDROCODONE,2007,2255400.0
FL,AZ,HYDROCODONE,2008,55400.0
IL,AZ,HYDROCODONE,2006,251782.0
OK,AZ,HYDROCODONE,2008,234560.0
NV,AZ,HYDROCODONE,2006,101900.0
GA,IN,HYDROCODONE,2009,100.0
KS,NV,HYDROCODONE,2016,2100.0
UT,NV,HYDROCODONE,2017,1498810.0
NC,NV,OXYCODONE,2018,39600.0
MI,NV,HYDROCODONE,2018,293700.0
CA,NV,HYDROCODONE,2015,43459651.0
TX,NV,HYDROCODONE,2018,21800.0
SC,NV,HYDROCODONE,2017,500.0
OK,NV,HYDROCODONE,2017,2400.0
VA,NV,HYDROCODONE,2016,22000.0
AR,NV,HYDROCODONE,2017,8544800.0
PA,CT,HYDROCODONE,2019,3000.0
MA,CT,OXYCODONE,2017,31563970.0
CA,CT,HYDROCODONE,2017,16980.0
MA,CT,HYDROCODONE,2018,6686430.0
NY,CT,HYDROCODONE,2015,493830.0
WI,CT,HYDROCODONE,2015,1400.0
TN,CT,OXYCODONE,2015,540.0
AL,CT,OXYCODONE,2016,60600.0
OK,NM,OXYCODONE,2014,2308300.0
NY,NM,HYDROCODONE,2014,52500.0
TX,NM,HYDROCODONE,2013,2739000.0
LA,NM,OXYCODONE,2007,36900.0
OH,NM,OXYCODONE,2007,314260.0
CO,NM,HYDROCODONE,2008,148800.0
MO,NM,HYDROCODONE,2009,52800.0
OH,NM,OXYCODONE,2010,486500.0
GA,NM,HYDROCODONE,2007,1620.0
FL,NM,HYDROCODONE,2006,186400.0
OK,NM,HYDROCODONE,2009,1691200.0
FL,OH,OXYCODONE,2019,800.0
MO,KY,HYDROCODONE,2012,8272600.0
FL,KY,OXYCODONE,2006,5046000.0
NY,KY,HYDROCODONE,2007,489600.0
IN,KY,HYDROCODONE,2011,15573220.0
MO,KY,OXYCODONE,2011,2658400.0
SC,KY,HYDROCODONE,2011,10876870.0
TX,KY,HYDROCODONE,2011,300.0
NY,KY,HYDROCODONE,2014,123300.0
TN,KY,HYDROCODONE,2012,39486721.0
PA,KY,HYDROCODONE,2006,28090.0
AR,KY,HYDROCODONE,2011,18357370.0
OH,KY,OXYCODONE,2014,30670290.0
MO,KY,OXYCODONE,2006,1016700.0
TN,AZ,OXYCODONE,2017,2088950.0
IL,AZ,OXYCODONE,2017,4035.0
SC,AZ,HYDROCODONE,2018,1600.0
KS,AZ,OXYCODONE,2016,2000.0
PA,AZ,HYDROCODONE,2016,5116.0
AR,AZ,OXYCODONE,2016,14406100.0
IL,AZ,HYDROCODONE,2016,8060.0
OK,AZ,OXYCODONE,2016,1361900.0
TX,AZ,HYDROCODONE,2017,34000.0
TN,WI,HYDROCODONE,2009,124700.0
WI,WI,HYDROCODONE,2013,61297100.0
NY,WI,HYDROCODONE,2012,189300.0
IN,WI,HYDROCODONE,2011,15157460.0
AL,WI,HYDROCODONE,2012,247400.0
AL,WI,OXYCODONE,2014,35600.0
WI,WI,OXYCODONE,2012,17646440.0
IN,WI,HYDROCODONE,2007,10281000.0
OH,DC,OXYCODONE,2009,71000.0
MN,CO,HYDROCODONE,2019,64720.0
PA,DC,HYDROCODONE,2014,12910.0
IN,DC,OXYCODONE,2014,200.0
MS,CO,HYDROCODONE,2016,1720.0
OH,DC,HYDROCODONE,2011,22700.0
PA,DC,HYDROCODONE,2012,63370.0
NJ,DC,OXYCODONE,2006,2402600.0
OH,DC,HYDROCODONE,2013,11400.0
KS,CO,OXYCODONE,2018,27300.0
MO,CO,OXYCODONE,2019,7520.0
OH,CO,HYDROCODONE,2019,6500.0
OH,DC,HYDROCODONE,2010,38200.0
NY,DC,OXYCODONE,2006,119700.0
SC,DC,OXYCODONE,2013,5000.0
PA,DC,HYDROCODONE,2006,36300.0
MN,CO,OXYCODONE,2019,49400.0
SC,DC,HYDROCODONE,2007,2800.0
WI,AZ,HYDROCODONE,2019,600.0
CT,AZ,HYDROCODONE,2015,1200.0
NV,IN,HYDROCODONE,2013,500.0
OR,ID,OXYCODONE,2007,432480.0
UT,ID,OXYCODONE,2013,11759440.0
OR,ID,HYDROCODONE,2009,2277550.0
SC,ID,HYDROCODONE,2011,3900.0
MS,TX,OXYCODONE,2018,5664000.0
NV,WA,HYDROCODONE,2011,81320.0
WA,ID,HYDROCODONE,2014,6119250.0
MO,ID,HYDROCODONE,2012,362100.0
KY,ID,HYDROCODONE,2013,10400.0
AZ,TX,HYDROCODONE,2018,9478570.0
OK,TX,HYDROCODONE,2018,57539680.0
CA,WA,OXYCODONE,2010,16763600.0
WA,WA,OXYCODONE,2009,89759880.0
MI,WA,OXYCODONE,2008,22600.0
OK,WA,HYDROCODONE,2007,24880.0
TN,ID,OXYCODONE,2011,2400.0
WA,WA,OXYCODONE,2013,96215630.0
IN,WA,OXYCODONE,2008,2200.0
OH,ID,HYDROCODONE,2010,1061380.0
OH,ID,OXYCODONE,2012,359200.0
KY,TX,HYDROCODONE,2018,54900.0
IL,WA,OXYCODONE,2009,2097100.0
OK,WA,OXYCODONE,2013,1892300.0
IN,ID,HYDROCODONE,2007,1407900.0
IL,ID,OXYCODONE,2010,1156800.0
PA,WA,HYDROCODONE,2012,15660.0
AR,WA,OXYCODONE,2007,4675700.0
NV,ID,HYDROCODONE,2012,5300.0
OH,ID,OXYCODONE,2011,265240.0
MD,TX,HYDROCODONE,2017,312400.0
IL,WA,OXYCODONE,2011,3715900.0
IL,ID,HYDROCODONE,2011,5584860.0
NJ,WA,HYDROCODONE,2013,68200.0
TN,ID,HYDROCODONE,2007,196900.0
GA,ID,HYDROCODONE,2009,4120.0
AL,AZ,OXYCODONE,2018,500.0
TX,CO,HYDROCODONE,2015,800.0
KY,CO,HYDROCODONE,2017,320.0
PA,WV,OXYCODONE,2012,3190540.0
NJ,WV,HYDROCODONE,2013,41000.0
VA,WV,HYDROCODONE,2012,5971950.0
WV,WV,OXYCODONE,2006,8657700.0
VA,WV,HYDROCODONE,2009,5570210.0
OK,WV,HYDROCODONE,2011,41200.0
PA,WV,HYDROCODONE,2013,4635460.0
KY,WV,OXYCODONE,2009,1181900.0
IN,WV,HYDROCODONE,2009,16247900.0
SC,WV,HYDROCODONE,2007,198400.0
KY,WV,OXYCODONE,2007,128400.0
VA,WV,HYDROCODONE,2008,4606920.0
WI,WV,HYDROCODONE,2007,3000.0
MD,WV,HYDROCODONE,2014,14563360.0
AR,WV,OXYCODONE,2010,2168200.0
NY,WV,OXYCODONE,2017,800.0
MA,WV,HYDROCODONE,2007,2300.0
AZ,CA,HYDROCODONE,2007,5646250.0
CA,CA,OXYCODONE,2008,177934100.0
CA,CA,HYDROCODONE,2013,949478238.0
NY,CA,HYDROCODONE,2007,5267070.0
AZ,NM,HYDROCODONE,2019,17394200.0
TN,NM,HYDROCODONE,2016,194600.0
LA,NM,HYDROCODONE,2016,167300.0
FL,NM,HYDROCODONE,2018,900.0
TX,NM,HYDROCODONE,2019,1133330.0
IN,NM,HYDROCODONE,2019,2000.0
MI,NM,OXYCODONE,2017,1500.0
CO,NM,HYDROCODONE,2015,1415330.0
LA,NM,HYDROCODONE,2018,201600.0
FL,NV,HYDROCODONE,2012,490000.0
MI,NV,OXYCODONE,2010,109800.0
CA,NV,HYDROCODONE,2010,70322240.0
UT,NV,OXYCODONE,2006,614900.0
NC,NM,OXYCODONE,2017,4600.0
MI,NV,HYDROCODONE,2008,133400.0
VA,NV,HYDROCODONE,2009,11500.0
TN,NV,HYDROCODONE,2014,1443600.0
CA,NV,HYDROCODONE,2006,56727310.0
FL,NV,HYDROCODONE,2010,110415.0
CA,MT,OXYCODONE,2015,200.0
AR,MT,OXYCODONE,2016,1031600.0
WA,MT,OXYCODONE,2019,44500.0
TN,MT,OXYCODONE,2017,282200.0
AR,MT,HYDROCODONE,2017,2000400.0
TN,MT,HYDROCODONE,2017,346600.0
OR,MT,OXYCODONE,2017,24700.0
MS,UT,HYDROCODONE,2018,322480.0
NC,NC,HYDROCODONE,2008,80072840.0
IL,UT,OXYCODONE,2017,2035.0
UT,UT,HYDROCODONE,2015,44632790.0
SC,UT,OXYCODONE,2019,100.0
CA,UT,HYDROCODONE,2016,187900.0
MO,UT,HYDROCODONE,2015,200.0
FL,UT,OXYCODONE,2018,1500.0
IN,UT,OXYCODONE,2016,200.0
TX,MP,HYDROCODONE,2006,400.0
HI,MP,OXYCODONE,2017,100000.0
CA,MS,HYDROCODONE,2012,253561.0
IN,MS,HYDROCODONE,2012,553260.0
GU,MP,HYDROCODONE,2006,6250.0
TN,MS,OXYCODONE,2007,3037360.0
MI,MS,OXYCODONE,2007,34900.0
FL,OK,HYDROCODONE,2010,769100.0
VA,OK,HYDROCODONE,2006,36800.0
AR,NV,OXYCODONE,2010,3951100.0
CT,OK,HYDROCODONE,2009,1600.0
PA,NV,HYDROCODONE,2007,100.0
AZ,IL,HYDROCODONE,2015,13960.0
AR,IL,OXYCODONE,2018,1331750.0
MO,IL,HYDROCODONE,2018,30390400.0
KY,IL,HYDROCODONE,2018,47400.0
WI,IL,HYDROCODONE,2018,44200.0
NJ,KS,HYDROCODONE,2010,41200.0
NY,KS,OXYCODONE,2010,800.0
MO,KS,HYDROCODONE,2013,22815910.0
MN,KS,OXYCODONE,2014,142300.0
CA,KS,HYDROCODONE,2009,13560.0
SC,KS,HYDROCODONE,2009,700.0
LA,KS,OXYCODONE,2012,170180.0
OK,KS,OXYCODONE,2006,2305450.0
TX,KS,OXYCODONE,2011,12900.0
AL,KS,HYDROCODONE,2007,5377620.0
MN,KS,HYDROCODONE,2012,190245.0
TX,KS,HYDROCODONE,2010,34810.0
FL,KS,HYDROCODONE,2013,130000.0
KS,KS,HYDROCODONE,2013,9300.0
NJ,KS,HYDROCODONE,2006,3000.0
GA,KS,HYDROCODONE,2013,5640.0
OK,KS,OXYCODONE,2013,5724980.0
OK,KS,HYDROCODONE,2013,10815730.0
MO,KS,OXYCODONE,2009,14138860.0
TX,IL,HYDROCODONE,2016,1100.0
IL,KS,HYDROCODONE,2012,18187660.0
IL,KS,OXYCODONE,2009,120300.0
TN,KS,HYDROCODONE,2013,274000.0
FL,KS,OXYCODONE,2016,2300.0
IN,TX,OXYCODONE,2019,600.0
PA,IL,HYDROCODONE,2017,1300.0
CT,IL,HYDROCODONE,2015,1500.0
FL,IL,OXYCODONE,2016,400.0
CA,DE,OXYCODONE,2012,39750.0
MD,DE,OXYCODONE,2009,5626400.0
NY,DE,HYDROCODONE,2012,42000.0
NJ,DE,OXYCODONE,2007,7933860.0
NY,DE,HYDROCODONE,2007,34400.0
NJ,DE,OXYCODONE,2010,11614300.0
IL,DE,HYDROCODONE,2013,83490.0
OH,DE,HYDROCODONE,2011,61200.0
TN,DE,HYDROCODONE,2011,900.0
IL,DE,HYDROCODONE,2008,7420.0
TN,DE,HYDROCODONE,2019,400.0
FL,DE,HYDROCODONE,2015,1430.0
AZ,DE,OXYCODONE,2019,87300.0
AR,DE,OXYCODONE,2015,863500.0
OH,DE,OXYCODONE,2015,100.0
NY,DE,HYDROCODONE,2016,30320.0
MI,DE,OXYCODONE,2017,15800.0
CO,CO,OXYCODONE,2014,72527560.0
AZ,CO,OXYCODONE,2014,275100.0
ID,CO,HYDROCODONE,2006,6100.0
MO,CO,HYDROCODONE,2012,12700.0
CO,CO,HYDROCODONE,2014,42954610.0
OR,CO,HYDROCODONE,2007,9800.0
CA,CO,HYDROCODONE,2007,9352445.0
OK,CO,OXYCODONE,2011,45650.0
GA,CO,OXYCODONE,2009,15071.25
TN,CO,HYDROCODONE,2014,711000.0
OK,CO,HYDROCODONE,2013,775000.0
FL,CA,OXYCODONE,2007,176100.0
KS,CA,OXYCODONE,2010,1900.0
AR,CA,OXYCODONE,2009,3551400.0
AR,CA,OXYCODONE,2007,2704300.0
IL,CA,HYDROCODONE,2010,17078184.0
AR,GA,OXYCODONE,2011,5599100.0
PA,GA,HYDROCODONE,2010,24786.0
NC,GA,OXYCODONE,2014,7777640.0
OK,GA,OXYCODONE,2007,4020.0
MO,GA,HYDROCODONE,2009,35200.0
MN,GA,HYDROCODONE,2009,7572.0
AZ,GA,OXYCODONE,2013,10050.0
CA,GA,OXYCODONE,2008,176300.0
AR,GA,HYDROCODONE,2011,267290.0
KY,GA,OXYCODONE,2011,1570240.0
LA,GA,HYDROCODONE,2013,436970.0
WA,GA,OXYCODONE,2008,14900.0
NE,GA,HYDROCODONE,2006,6900.0
MO,GA,HYDROCODONE,2010,16000.0
NC,GA,OXYCODONE,2011,3089434.0
AR,GA,OXYCODONE,2012,5974900.0
KS,GA,HYDROCODONE,2011,3300.0
WA,GA,OXYCODONE,2011,15400.0
FL,NM,OXYCODONE,2010,34000.0
VA,NM,HYDROCODONE,2006,2500.0
MI,NM,OXYCODONE,2013,1800.0
CT,NM,HYDROCODONE,2006,600.0
KY,NC,OXYCODONE,2006,130300.0
MI,NC,HYDROCODONE,2012,218460.0
KY,NC,OXYCODONE,2012,298220.0
IN,NC,HYDROCODONE,2012,175580.0
OK,NC,OXYCODONE,2010,107690.0
MI,NC,HYDROCODONE,2010,540380.0
AL,NC,HYDROCODONE,2014,3358600.0
OK,NC,OXYCODONE,2007,51190.0
OK,NC,OXYCODONE,2009,95750.0
VA,NC,OXYCODONE,2007,124700.0
PA,NC,HYDROCODONE,2014,47340.0
OR,ID,HYDROCODONE,2017,3593320.0
MO,ID,HYDROCODONE,2015,40700.0
KY,ID,OXYCODONE,2016,1200.0
TN,ID,HYDROCODONE,2015,846600.0
KY,ID,HYDROCODONE,2015,1760.0
IL,ID,OXYCODONE,2017,2035.0
SC,IL,HYDROCODONE,2007,327700.0
KS,IL,HYDROCODONE,2012,14900.0
MO,IL,OXYCODONE,2011,6162980.0
FL,IL,HYDROCODONE,2007,843400.0
MI,IL,OXYCODONE,2007,52100.0
MN,IL,HYDROCODONE,2009,50670.0
IA,IL,HYDROCODONE,2014,1797200.0
IL,MI,OXYCODONE,2012,18026000.0
PA,IL,HYDROCODONE,2012,15710.0
LA,IL,HYDROCODONE,2010,190920.0
FL,MI,HYDROCODONE,2008,1832259.0
NY,MI,HYDROCODONE,2007,1436100.0
AL,MI,HYDROCODONE,2011,655300.0
MS,ID,OXYCODONE,2016,9300.0
TN,IL,HYDROCODONE,2010,291940.0
PA,IL,OXYCODONE,2014,2062.0
GA,IL,HYDROCODONE,2010,123410.0
LA,IL,HYDROCODONE,2008,53900.0
AR,IL,HYDROCODONE,2008,5739620.0
CA,IL,HYDROCODONE,2014,1547782.0
AZ,IL,HYDROCODONE,2010,78200.0
IN,MI,HYDROCODONE,2008,64560280.0
CA,IL,HYDROCODONE,2012,1374794.0
IN,MI,HYDROCODONE,2013,88617790.0
NJ,IL,HYDROCODONE,2009,61400.0
WI,IL,OXYCODONE,2011,100720.0
WI,MI,OXYCODONE,2006,1314300.0
TN,MI,HYDROCODONE,2006,326640.0
OK,MI,HYDROCODONE,2009,42400.0
KY,MI,HYDROCODONE,2013,1312900.0
SC,MI,HYDROCODONE,2008,7400.0
IL,NJ,HYDROCODONE,2006,1180995.0
NY,NJ,OXYCODONE,2007,15450500.0
AL,NJ,HYDROCODONE,2010,30400.0
AL,TX,HYDROCODONE,2018,2000.0
NY,NJ,HYDROCODONE,2013,5995590.0
NY,NJ,HYDROCODONE,2009,3441645.0
OK,NJ,HYDROCODONE,2008,11430.0
TN,NJ,HYDROCODONE,2009,182200.0
IN,NJ,HYDROCODONE,2012,34000.0
NJ,NJ,HYDROCODONE,2008,25651950.0
NV,NJ,HYDROCODONE,2012,3800.0
NY,NJ,HYDROCODONE,2008,6929110.0
NY,NJ,HYDROCODONE,2014,5541850.0
PA,NJ,OXYCODONE,2006,12823558.0
CT,NJ,HYDROCODONE,2012,2979850.0
MS,NJ,HYDROCODONE,2011,900.0
NJ,NJ,HYDROCODONE,2014,20602600.0
PA,NJ,OXYCODONE,2014,50292114.0
MI,NJ,HYDROCODONE,2014,297100.0
VT,RI,HYDROCODONE,2015,20700.0
IN,RI,HYDROCODONE,2019,600.0
GA,SC,HYDROCODONE,2010,27424823.0
AR,SC,OXYCODONE,2013,4523800.0
NY,SC,HYDROCODONE,2014,36800.0
TN,SC,OXYCODONE,2013,72900.0
FL,SC,HYDROCODONE,2008,10047300.0
IL,SC,HYDROCODONE,2006,35102.0
MI,SC,HYDROCODONE,2012,97100.0
NY,SC,HYDROCODONE,2012,85206.5
VT,ME,OXYCODONE,2017,114300.0
OH,SC,OXYCODONE,2006,149000.0
AR,ME,OXYCODONE,2016,1619900.0
AL,SC,HYDROCODONE,2014,1537600.0
OK,SC,OXYCODONE,2007,4400.0
MO,SC,HYDROCODONE,2008,1500.0
NY,SC,HYDROCODONE,2007,526100.0
NY,SC,HYDROCODONE,2013,53000.0
PA,ME,HYDROCODONE,2016,6600.0
AR,SC,HYDROCODONE,2014,4285800.0
GA,SC,HYDROCODONE,2009,26380230.0
OH,SC,OXYCODONE,2007,269600.0
MS,SC,HYDROCODONE,2010,86660.0
UT,OR,OXYCODONE,2012,240220.0
SC,OR,OXYCODONE,2012,1300.0
NY,OR,HYDROCODONE,2007,741900.0
KY,OR,HYDROCODONE,2009,10200.0
NV,OR,HYDROCODONE,2014,5900.0
FL,OR,OXYCODONE,2008,6900.0
IL,OR,OXYCODONE,2012,3598900.0
AL,OR,HYDROCODONE,2012,170700.0
CA,OR,OXYCODONE,2014,8160.0
OH,OR,HYDROCODONE,2012,1937580.0
NY,OR,HYDROCODONE,2010,292300.0
CA,OR,HYDROCODONE,2014,15383835.0
NY,OR,OXYCODONE,2008,190300.0
OR,OR,OXYCODONE,2007,29817460.0
OR,OR,OXYCODONE,2012,30172700.0
FL,OR,HYDROCODONE,2009,328400.0
AZ,OR,HYDROCODONE,2011,12864860.0
UT,OR,OXYCODONE,2013,385540.0
KY,OR,HYDROCODONE,2011,7200.0
AL,OR,HYDROCODONE,2007,120500.0
ND,SD,HYDROCODONE,2015,751040.0
TN,SD,OXYCODONE,2016,146200.0
MS,TN,HYDROCODONE,2006,1121610.0
IL,TN,HYDROCODONE,2014,11501300.0
OH,SD,HYDROCODONE,2017,600.0
TN,TN,HYDROCODONE,2007,55828725.0
SC,TN,OXYCODONE,2014,5588460.0
AL,TN,OXYCODONE,2012,21710640.0
AZ,TN,OXYCODONE,2014,16000.0
NY,TN,HYDROCODONE,2010,68310.0
MD,TN,HYDROCODONE,2009,977000.0
AR,TN,OXYCODONE,2012,13618900.0
LA,TN,OXYCODONE,2008,1564260.0
PA,TN,HYDROCODONE,2007,157530.0
TN,SD,HYDROCODONE,2017,92700.0
TX,TN,HYDROCODONE,2012,4100.0
PA,TN,HYDROCODONE,2008,256850.0
SC,TN,HYDROCODONE,2014,9187440.0
FL,TN,OXYCODONE,2006,9325800.0
MO,TN,HYDROCODONE,2009,1784290.0
NY,TN,HYDROCODONE,2009,117225.0
WI,SD,OXYCODONE,2019,507800.0
AR,TN,HYDROCODONE,2009,29567980.0
WI,SD,OXYCODONE,2018,569650.0
MI,TN,HYDROCODONE,2006,3626400.0
MI,PA,OXYCODONE,2013,172000.0
CA,PA,OXYCODONE,2008,32730.0
KY,PA,HYDROCODONE,2011,701130.0
IN,PA,OXYCODONE,2010,58400.0
FL,PA,HYDROCODONE,2009,1622072.0
IL,PA,HYDROCODONE,2009,267035.0
OK,PA,HYDROCODONE,2009,84290.0
PA,PA,OXYCODONE,2014,90718400.0
AL,PA,HYDROCODONE,2006,701940.0
IN,PA,HYDROCODONE,2012,27143120.0
IN,PA,HYDROCODONE,2014,2611000.0
SC,PA,HYDROCODONE,2013,13700.0
VT,PA,OXYCODONE,2013,43000.0
NY,PA,HYDROCODONE,2006,23549756.5
OH,PA,HYDROCODONE,2010,8539280.0
NY,PA,OXYCODONE,2008,54960840.0
IN,PA,HYDROCODONE,2008,26228100.0
TN,PA,HYDROCODONE,2009,283700.0
GA,PA,OXYCODONE,2013,56670.0
PA,PA,HYDROCODONE,2010,54835380.0
WV,PA,HYDROCODONE,2010,12047600.0
GA,PA,HYDROCODONE,2009,694920.0
IL,PA,HYDROCODONE,2012,1121560.0
CA,PA,HYDROCODONE,2013,835108.0
MA,PA,HYDROCODONE,2011,14900.0
SC,ID,HYDROCODONE,2010,4800.0
IL,ID,HYDROCODONE,2017,2100.0
NJ,AR,HYDROCODONE,2012,43200.0
OH,AR,OXYCODONE,2006,223270.0
NE,AR,HYDROCODONE,2007,4200.0
OK,AR,HYDROCODONE,2014,5767805.0
NY,AR,OXYCODONE,2007,16900.0
TX,AR,HYDROCODONE,2013,25150360.0
PA,AR,HYDROCODONE,2006,18660.0
AR,AR,OXYCODONE,2006,5877800.0
IL,AR,HYDROCODONE,2009,2205200.0
